filename,front_left,front_right,rear_left,rear_right,hood
view_right_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_5.png,0,0,0,0,0
view_right_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_5.png,0,0,0,0,1
view_right_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_5.png,0,0,0,1,0
view_right_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_5.png,0,0,0,1,1
view_right_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_5.png,0,0,1,0,0
view_right_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_5.png,0,0,1,0,1
view_right_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_5.png,0,0,1,1,0
view_right_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_5.png,0,0,1,1,1
view_right_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_5.png,0,1,0,0,0
view_right_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_5.png,0,1,0,0,1
view_right_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_5.png,0,1,0,1,0
view_right_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_5.png,0,1,0,1,1
view_right_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_5.png,0,1,1,0,0
view_right_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_5.png,0,1,1,0,1
view_right_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_5.png,0,1,1,1,0
view_right_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_5.png,0,1,1,1,1
view_right_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_5.png,1,0,0,0,0
view_right_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_5.png,1,0,0,0,1
view_right_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_5.png,1,0,0,1,0
view_right_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_5.png,1,0,0,1,1
view_right_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_5.png,1,0,1,0,0
view_right_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_5.png,1,0,1,0,1
view_right_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_5.png,1,0,1,1,0
view_right_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_5.png,1,0,1,1,1
view_right_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_5.png,1,1,0,0,0
view_right_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_5.png,1,1,0,0,1
view_right_front_left_opened_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_5.png,1,1,0,1,0
view_right_front_left_opened_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_5.png,1,1,0,1,1
view_right_front_left_opened_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_5.png,1,1,1,0,0
view_right_front_left_opened_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_5.png,1,1,1,0,1
view_right_front_left_opened_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_5.png,1,1,1,1,0
view_right_front_left_opened_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_5.png,1,1,1,1,1
view_rear_side_right_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_5.png,0,0,0,0,0
view_rear_side_right_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_5.png,0,0,0,0,1
view_rear_side_right_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_5.png,0,0,0,1,0
view_rear_side_right_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_5.png,0,0,0,1,1
view_rear_side_right_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_5.png,0,0,1,0,0
view_rear_side_right_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_5.png,0,0,1,0,1
view_rear_side_right_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_5.png,0,0,1,1,0
view_rear_side_right_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_5.png,0,0,1,1,1
view_rear_side_right_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_5.png,0,1,0,0,0
view_rear_side_right_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_5.png,0,1,0,0,1
view_rear_side_right_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_5.png,0,1,0,1,0
view_rear_side_right_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_5.png,0,1,0,1,1
view_rear_side_right_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_5.png,0,1,1,0,0
view_rear_side_right_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_5.png,0,1,1,0,1
view_rear_side_right_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_5.png,0,1,1,1,0
view_rear_side_right_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_5.png,0,1,1,1,1
view_rear_side_right_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_5.png,1,0,0,0,0
view_rear_side_right_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_5.png,1,0,0,0,1
view_rear_side_right_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_5.png,1,0,0,1,0
view_rear_side_right_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_5.png,1,0,0,1,1
view_rear_side_right_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_5.png,1,0,1,0,0
view_rear_side_right_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_5.png,1,0,1,0,1
view_rear_side_right_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_5.png,1,0,1,1,0
view_rear_side_right_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_5.png,1,0,1,1,1
view_rear_side_right_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_5.png,1,1,0,0,0
view_rear_side_right_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_5.png,1,1,0,0,1
view_rear_side_right_front_left_opened_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_5.png,1,1,0,1,0
view_rear_side_right_front_left_opened_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_5.png,1,1,0,1,1
view_rear_side_right_front_left_opened_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_5.png,1,1,1,0,0
view_rear_side_right_front_left_opened_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_5.png,1,1,1,0,1
view_rear_side_right_front_left_opened_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_5.png,1,1,1,1,0
view_rear_side_right_front_left_opened_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_5.png,1,1,1,1,1
view_rear_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_5.png,0,0,0,0,0
view_rear_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_5.png,0,0,0,0,1
view_rear_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_5.png,0,0,0,1,0
view_rear_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_5.png,0,0,0,1,1
view_rear_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_5.png,0,0,1,0,0
view_rear_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_5.png,0,0,1,0,1
view_rear_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_5.png,0,0,1,1,0
view_rear_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_5.png,0,0,1,1,1
view_rear_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_5.png,0,1,0,0,0
view_rear_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_5.png,0,1,0,0,1
view_rear_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_5.png,0,1,0,1,0
view_rear_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_5.png,0,1,0,1,1
view_rear_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_5.png,0,1,1,0,0
view_rear_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_5.png,0,1,1,0,1
view_rear_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_5.png,0,1,1,1,0
view_rear_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_5.png,0,1,1,1,1
view_rear_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_5.png,1,0,0,0,0
view_rear_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_5.png,1,0,0,0,1
view_rear_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_5.png,1,0,0,1,0
view_rear_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_5.png,1,0,0,1,1
view_rear_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_5.png,1,0,1,0,0
view_rear_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_5.png,1,0,1,0,1
view_rear_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_5.png,1,0,1,1,0
view_rear_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_5.png,1,0,1,1,1
view_rear_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_5.png,1,1,0,0,0
view_rear_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_5.png,1,1,0,0,1
view_rear_front_left_opened_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_5.png,1,1,0,1,0
view_rear_front_left_opened_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_5.png,1,1,0,1,1
view_rear_front_left_opened_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_5.png,1,1,1,0,0
view_rear_front_left_opened_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_5.png,1,1,1,0,1
view_rear_front_left_opened_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_5.png,1,1,1,1,0
view_rear_front_left_opened_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_5.png,1,1,1,1,1
view_rear_side_left_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_5.png,0,0,0,0,0
view_rear_side_left_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_5.png,0,0,0,0,1
view_rear_side_left_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_5.png,0,0,0,1,0
view_rear_side_left_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_5.png,0,0,0,1,1
view_rear_side_left_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_5.png,0,0,1,0,0
view_rear_side_left_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_5.png,0,0,1,0,1
view_rear_side_left_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_5.png,0,0,1,1,0
view_rear_side_left_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_5.png,0,0,1,1,1
view_rear_side_left_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_5.png,0,1,0,0,0
view_rear_side_left_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_5.png,0,1,0,0,1
view_rear_side_left_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_5.png,0,1,0,1,0
view_rear_side_left_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_5.png,0,1,0,1,1
view_rear_side_left_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_5.png,0,1,1,0,0
view_rear_side_left_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_5.png,0,1,1,0,1
view_rear_side_left_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_5.png,0,1,1,1,0
view_rear_side_left_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_5.png,0,1,1,1,1
view_rear_side_left_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_5.png,1,0,0,0,0
view_rear_side_left_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_5.png,1,0,0,0,1
view_rear_side_left_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_5.png,1,0,0,1,0
view_rear_side_left_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_5.png,1,0,0,1,1
view_rear_side_left_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_5.png,1,0,1,0,0
view_rear_side_left_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_5.png,1,0,1,0,1
view_rear_side_left_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_5.png,1,0,1,1,0
view_rear_side_left_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_5.png,1,0,1,1,1
view_rear_side_left_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_5.png,1,1,0,0,0
view_rear_side_left_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_5.png,1,1,0,0,1
view_rear_side_left_front_left_opened_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_5.png,1,1,0,1,0
view_rear_side_left_front_left_opened_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_5.png,1,1,0,1,1
view_rear_side_left_front_left_opened_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_5.png,1,1,1,0,0
view_rear_side_left_front_left_opened_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_5.png,1,1,1,0,1
view_rear_side_left_front_left_opened_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_5.png,1,1,1,1,0
view_rear_side_left_front_left_opened_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_5.png,1,1,1,1,1
view_left_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_5.png,0,0,0,0,0
view_left_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_5.png,0,0,0,0,1
view_left_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_5.png,0,0,0,1,0
view_left_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_5.png,0,0,0,1,1
view_left_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_5.png,0,0,1,0,0
view_left_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_5.png,0,0,1,0,1
view_left_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_5.png,0,0,1,1,0
view_left_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_5.png,0,0,1,1,1
view_left_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_5.png,0,1,0,0,0
view_left_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_5.png,0,1,0,0,1
view_left_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_5.png,0,1,0,1,0
view_left_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_5.png,0,1,0,1,1
view_left_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_5.png,0,1,1,0,0
view_left_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_5.png,0,1,1,0,1
view_left_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_5.png,0,1,1,1,0
view_left_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_5.png,0,1,1,1,1
view_left_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_5.png,1,0,0,0,0
view_left_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_5.png,1,0,0,0,1
view_left_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_5.png,1,0,0,1,0
view_left_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_5.png,1,0,0,1,1
view_left_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_5.png,1,0,1,0,0
view_left_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_5.png,1,0,1,0,1
view_left_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_5.png,1,0,1,1,0
view_left_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_5.png,1,0,1,1,1
view_left_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_5.png,1,1,0,0,0
view_left_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_5.png,1,1,0,0,1
view_left_front_left_opened_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_5.png,1,1,0,1,0
view_left_front_left_opened_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_5.png,1,1,0,1,1
view_left_front_left_opened_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_5.png,1,1,1,0,0
view_left_front_left_opened_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_5.png,1,1,1,0,1
view_left_front_left_opened_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_5.png,1,1,1,1,0
view_left_front_left_opened_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_5.png,1,1,1,1,1
view_side_left_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_6.png,0,0,0,0,0
view_side_left_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_6.png,0,0,0,0,1
view_side_left_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_6.png,0,0,0,1,0
view_side_left_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_6.png,0,0,0,1,1
view_side_left_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_6.png,0,0,1,0,0
view_side_left_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_6.png,0,0,1,0,1
view_side_left_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_6.png,0,0,1,1,0
view_side_left_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_6.png,0,0,1,1,1
view_side_left_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_6.png,0,1,0,0,0
view_side_left_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_6.png,0,1,0,0,1
view_side_left_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_6.png,0,1,0,1,0
view_side_left_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_6.png,0,1,0,1,1
view_side_left_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_6.png,0,1,1,0,0
view_side_left_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_6.png,0,1,1,0,1
view_side_left_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_6.png,0,1,1,1,0
view_side_left_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_6.png,0,1,1,1,1
view_side_left_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_6.png,1,0,0,0,0
view_side_left_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_6.png,1,0,0,0,1
view_side_left_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_6.png,1,0,0,1,0
view_side_left_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_6.png,1,0,0,1,1
view_side_left_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_6.png,1,0,1,0,0
view_side_left_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_6.png,1,0,1,0,1
view_side_left_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_6.png,1,0,1,1,0
view_side_left_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_6.png,1,0,1,1,1
view_side_left_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_6.png,1,1,0,0,0
view_side_left_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_6.png,1,1,0,0,1
view_side_left_front_left_opened_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_6.png,1,1,0,1,0
view_side_left_front_left_opened_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_6.png,1,1,0,1,1
view_side_left_front_left_opened_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_6.png,1,1,1,0,0
view_side_left_front_left_opened_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_6.png,1,1,1,0,1
view_side_left_front_left_opened_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_6.png,1,1,1,1,0
view_side_left_front_left_opened_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_6.png,1,1,1,1,1
view_front_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_6.png,0,0,0,0,0
view_front_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_6.png,0,0,0,0,1
view_front_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_6.png,0,0,0,1,0
view_front_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_6.png,0,0,0,1,1
view_front_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_6.png,0,0,1,0,0
view_front_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_6.png,0,0,1,0,1
view_front_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_6.png,0,0,1,1,0
view_front_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_6.png,0,0,1,1,1
view_front_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_6.png,0,1,0,0,0
view_front_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_6.png,0,1,0,0,1
view_front_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_6.png,0,1,0,1,0
view_front_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_6.png,0,1,0,1,1
view_front_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_6.png,0,1,1,0,0
view_front_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_6.png,0,1,1,0,1
view_front_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_6.png,0,1,1,1,0
view_front_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_6.png,0,1,1,1,1
view_front_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_6.png,1,0,0,0,0
view_front_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_6.png,1,0,0,0,1
view_front_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_6.png,1,0,0,1,0
view_front_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_6.png,1,0,0,1,1
view_front_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_6.png,1,0,1,0,0
view_front_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_6.png,1,0,1,0,1
view_front_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_6.png,1,0,1,1,0
view_front_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_6.png,1,0,1,1,1
view_front_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_6.png,1,1,0,0,0
view_front_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_6.png,1,1,0,0,1
view_front_front_left_opened_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_6.png,1,1,0,1,0
view_front_front_left_opened_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_6.png,1,1,0,1,1
view_front_front_left_opened_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_6.png,1,1,1,0,0
view_front_front_left_opened_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_6.png,1,1,1,0,1
view_front_front_left_opened_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_6.png,1,1,1,1,0
view_front_front_left_opened_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_6.png,1,1,1,1,1
view_side_right_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_6.png,0,0,0,0,0
view_side_right_front_left_closed_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_6.png,0,0,0,0,1
view_side_right_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_6.png,0,0,0,1,0
view_side_right_front_left_closed_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_6.png,0,0,0,1,1
view_side_right_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_6.png,0,0,1,0,0
view_side_right_front_left_closed_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_6.png,0,0,1,0,1
view_side_right_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_6.png,0,0,1,1,0
view_side_right_front_left_closed_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_6.png,0,0,1,1,1
view_side_right_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_6.png,0,1,0,0,0
view_side_right_front_left_closed_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_6.png,0,1,0,0,1
view_side_right_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_closed_6.png,0,1,0,1,0
view_side_right_front_left_closed_front_right_opened_rear_left_closed_rear_right_opened_hood_opened_6.png,0,1,0,1,1
view_side_right_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_closed_6.png,0,1,1,0,0
view_side_right_front_left_closed_front_right_opened_rear_left_opened_rear_right_closed_hood_opened_6.png,0,1,1,0,1
view_side_right_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_closed_6.png,0,1,1,1,0
view_side_right_front_left_closed_front_right_opened_rear_left_opened_rear_right_opened_hood_opened_6.png,0,1,1,1,1
view_side_right_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_closed_6.png,1,0,0,0,0
view_side_right_front_left_opened_front_right_closed_rear_left_closed_rear_right_closed_hood_opened_6.png,1,0,0,0,1
view_side_right_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_closed_6.png,1,0,0,1,0
view_side_right_front_left_opened_front_right_closed_rear_left_closed_rear_right_opened_hood_opened_6.png,1,0,0,1,1
view_side_right_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_closed_6.png,1,0,1,0,0
view_side_right_front_left_opened_front_right_closed_rear_left_opened_rear_right_closed_hood_opened_6.png,1,0,1,0,1
view_side_right_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_closed_6.png,1,0,1,1,0
view_side_right_front_left_opened_front_right_closed_rear_left_opened_rear_right_opened_hood_opened_6.png,1,0,1,1,1
view_side_right_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_closed_6.png,1,1,0,0,0
view_side_right_front_left_opened_front_right_opened_rear_left_closed_rear_right_closed_hood_opened_6.png,1,1,0,0,1
